Luis Armando Salazar Lopez A01114901
Carlos Moisés Chávez Jiménez A01637322

En este archivo de texto mostraremos la tabla con los datos obtenidos de cada iteracion.

La temperatura inicial es 9731.55
El costo del camino inicial es 164443

Iteración	Costo		Temperatura
154			162910		2070.15
155			160722		2049.45
156			158856		2028.96
157			157464		2008.67
158			157106		1988.58
159			154637		1968.69
160			154931		1949.01
161			155502		1929.52
162			156386		1910.22
163			154104		1891.12
164			152008		1872.21
165			152255		1853.49
166			152138		1834.95
167			151743		1816.6
168			155324		1798.44
169			155324		1780.45
170			153250		1762.65
171			153250		1745.02
172			149315		1727.57
173			151497		1710.29
174			151497		1693.19
175			147899		1676.26
176			147899		1659.5
177			147899		1642.9
178			149891		1626.47
179			149891		1610.21
180			154137		1594.11
181			154137		1578.17
182			153756		1562.38
183			153935		1546.76
184			154742		1531.29
185			154742		1515.98
186			153813		1500.82
187			153813		1485.81
188			152149		1470.95
189			155065		1456.24
190			157195		1441.68
191			158434		1427.26
192			157266		1412.99
193			160535		1398.86
194			159097		1384.87
195			162261		1371.02
196			162261		1357.31
197			162261		1343.74
198			160418		1330.3
199			160038		1317
200			160038		1303.83
201			160038		1290.79
202			160610		1277.88
203			160081		1265.11
204			158242		1252.45
205			159524		1239.93
206			160223		1227.53
207			160223		1215.26
208			160223		1203.1
209			160096		1191.07
210			161403		1179.16
211			159639		1167.37
212			159508		1155.7
213			156396		1144.14
214			156905		1132.7
215			155982		1121.37
216			151356		1110.16
217			151698		1099.06
218			155042		1088.06
219			155042		1077.18
220			157916		1066.41
221			157371		1055.75
222			157371		1045.19
223			157403		1034.74
224			157362		1024.39
225			156801		1014.15
226			151117		1004.01
227			152969		993.966
228			152969		984.026
229			152733		974.186
230			152733		964.444
231			152519		954.8
232			152430		945.252
233			152430		935.799
234			152430		926.441
235			151188		917.177
236			151188		908.005
237			156763		898.925
238			156763		889.936
239			156763		881.036
240			156763		872.226
241			156763		863.504
242			154010		854.869
243			156202		846.32
244			155220		837.857
245			155220		829.478
246			155220		821.183
247			155796		812.972
248			154896		804.842
249			154896		796.793
250			154896		788.826
251			154896		780.937
252			152871		773.128
253			152871		765.397
254			152938		757.743
255			152961		750.165
256			153133		742.664
257			157539		735.237
258			157539		727.885
259			157539		720.606
260			159445		713.4
261			159445		706.266
262			158504		699.203
263			157844		692.211
264			159211		685.289
265			159211		678.436
266			158385		671.652
267			157465		664.935
268			156460		658.286
269			156460		651.703
270			156460		645.186
271			155984		638.734
272			153839		632.347
273			153839		626.023
274			152534		619.763
275			151663		613.565
276			151663		607.43
277			151663		601.355
278			151663		595.342
279			151663		589.388
280			151663		583.494
281			150049		577.659
282			150049		571.883
283			148504		566.164
284			148504		560.502
285			150774		554.897
286			150774		549.348
287			150738		543.855
288			151558		538.416
289			157188		533.032
290			157188		527.702
291			157188		522.425
292			156388		517.201
293			156388		512.029
294			153649		506.908
295			153649		501.839
296			153649		496.821
297			155602		491.853
298			155602		486.934
299			154640		482.065
300			153999		477.244
301			153668		472.472
302			153050		467.747
303			152944		463.07
304			152944		458.439
305			152417		453.854
306			152417		449.316
307			149994		444.823
308			147936		440.375
309			147936		435.971
310			147936		431.611
311			147936		427.295
312			147936		423.022
313			146588		418.792
314			148878		414.604
315			148878		410.458
316			147358		406.353
317			147358		402.29
318			147266		398.267
319			147266		394.284
320			147266		390.341
321			147266		386.438
322			147266		382.574
323			147266		378.748
324			147266		374.96
325			147266		371.211
326			147266		367.499
327			143673		363.824
328			140651		360.185
329			140651		356.583
330			140651		353.018
331			139673		349.487
332			139673		345.993
333			139673		342.533
334			139673		339.107
335			139240		335.716
336			138852		332.359
337			134895		329.036
338			134895		325.745
339			134895		322.488
340			134895		319.263
341			134895		316.07
342			134581		312.91
343			132362		309.78
344			132362		306.683
345			131197		303.616
346			131197		300.58
347			130838		297.574
348			129615		294.598
349			132993		291.652
350			132993		288.736
351			132993		285.848
352			132993		282.99
353			132025		280.16
354			132025		277.358
355			130715		274.585
356			130715		271.839
357			130715		269.12
358			130262		266.429
359			130262		263.765
360			127958		261.127
361			127958		258.516
362			127958		255.931
363			127958		253.372
364			127454		250.838
365			127454		248.329
366			127454		245.846
367			127454		243.388
368			127454		240.954
369			124496		238.544
370			124496		236.159
371			124496		233.797
372			124290		231.459
373			124290		229.145
374			124290		226.853
375			122393		224.585
376			122393		222.339
377			122393		220.115
378			122393		217.914
379			122393		215.735
380			122393		213.578
381			122393		211.442
382			122393		209.328
383			122393		207.234
384			122393		205.162
385			122393		203.11
386			121870		201.079
387			121870		199.068
388			125572		197.078
389			125572		195.107
390			125306		193.156
391			125306		191.224
392			125306		189.312
393			123181		187.419
394			123181		185.545
395			123181		183.689
396			123055		181.852
397			122036		180.034
398			122036		178.234
399			122036		176.451
400			122036		174.687
401			121851		172.94
402			121851		171.21
403			120689		169.498
404			120689		167.803
405			120020		166.125
406			120020		164.464
407			120020		162.819
408			120020		161.191
409			120020		159.579
410			120020		157.984
411			120020		156.404
412			120020		154.84
413			120020		153.291
414			119295		151.758
415			120388		150.241
416			120388		148.738
417			120388		147.251
418			120388		145.779
419			120388		144.321
420			120388		142.878
421			120388		141.449
422			120388		140.034
423			120388		138.634
424			119608		137.248
425			119608		135.875
426			119608		134.516
427			118089		133.171
428			118089		131.839
429			117006		130.521
430			117006		129.216
431			117006		127.924
432			118534		126.644
433			118534		125.378
434			118534		124.124
435			118534		122.883
436			118534		121.654
437			118534		120.438
438			117581		119.233
439			117581		118.041
440			117403		116.861
441			117403		115.692
442			117403		114.535
443			116155		113.39
444			116155		112.256
445			116155		111.133
446			116155		110.022
447			116155		108.922
448			116155		107.832
449			116155		106.754
450			116155		105.687
451			113629		104.63
452			112877		103.583
453			112877		102.548
454			112877		101.522
455			111095		100.507
456			111095		99.5018
457			111095		98.5068
458			111095		97.5217
459			111095		96.5465
460			111095		95.581
461			110942		94.6252
462			110942		93.679
463			110942		92.7422
464			110942		91.8148
465			110942		90.8966
466			110942		89.9877
467			110942		89.0878
468			110942		88.1969
469			110942		87.3149
470			110942		86.4418
471			110942		85.5774
472			110942		84.7216
473			110942		83.8744
474			108239		83.0356
475			108239		82.2053
476			107720		81.3832
477			107720		80.5694
478			107720		79.7637
479			107720		78.9661
480			107720		78.1764
481			107720		77.3946
482			107720		76.6207
483			107720		75.8545
484			107364		75.0959
485			107364		74.345
486			107364		73.6015
487			107364		72.8655
488			107364		72.1369
489			107287		71.4155
490			106563		70.7013
491			106563		69.9943
492			106563		69.2944
493			106563		68.6014
494			106563		67.9154
495			106563		67.2363
496			106563		66.5639
497			106563		65.8983
498			106563		65.2393
499			106563		64.5869
500			106563		63.941
501			106155		63.3016
502			106155		62.6686
503			106155		62.0419
504			106155		61.4215
505			106155		60.8073
506			106155		60.1992
507			104913		59.5972
508			104913		59.0012
509			104913		58.4112
510			104913		57.8271
511			104913		57.2488
512			104913		56.6764
513			104913		56.1096
514			104913		55.5485
515			104913		54.993
516			104913		54.4431
517			104913		53.8987
518			104913		53.3597
519			104913		52.8261
520			104913		52.2978
521			104913		51.7748
522			104913		51.2571
523			104913		50.7445
524			104913		50.2371
525			104913		49.7347
526			104913		49.2373
527			104913		48.745
528			104913		48.2575
529			104913		47.7749
530			104913		47.2972
531			104913		46.8242
532			104913		46.356
533			104913		45.8924
534			104913		45.4335
535			104913		44.9792
536			104913		44.5294
537			104913		44.0841
538			104913		43.6432
539			104913		43.2068
540			104913		42.7747
541			104913		42.347
542			104913		41.9235
543			104913		41.5043
544			104212		41.0892
545			104212		40.6784
546			104212		40.2716
547			104212		39.8689
548			104212		39.4702
549			104212		39.0755
550			104212		38.6847
551			104212		38.2979
552			104212		37.9149
553			104212		37.5357
554			104212		37.1604
555			104212		36.7888
556			104212		36.4209
557			104212		36.0567
558			104212		35.6961
559			104212		35.3391
560			104212		34.9858
561			104212		34.6359
562			104212		34.2895
563			104212		33.9466
564			104002		33.6072
565			104002		33.2711
566			104002		32.9384
567			104002		32.609
568			104002		32.2829
569			104002		31.9601
570			104002		31.6405
571			104002		31.3241
572			104002		31.0108
573			104002		30.7007
574			104002		30.3937
575			104002		30.0898
576			104002		29.7889
577			104002		29.491
578			104002		29.1961
579			104002		28.9041
580			104002		28.6151
581			104002		28.3289
582			104002		28.0457
583			104002		27.7652
584			103620		27.4875
585			103620		27.2127
586			103620		26.9405
587			103620		26.6711
588			103620		26.4044
589			103620		26.1404
590			103620		25.879
591			103620		25.6202
592			103620		25.364
593			103620		25.1103
594			103620		24.8592
595			103620		24.6106
596			103620		24.3645
597			103620		24.1209
598			103077		23.8797
599			103077		23.6409
600			103077		23.4045
601			103077		23.1704
602			103077		22.9387
603			102507		22.7093
604			102507		22.4823
605			102507		22.2574
606			102507		22.0349
607			102507		21.8145
608			102507		21.5964
609			102507		21.3804
610			102507		21.1666
611			101781		20.9549
612			101781		20.7454
613			100587		20.5379
614			100587		20.3325
615			100587		20.1292
616			100587		19.9279
617			100587		19.7286
618			100326		19.5314
619			100326		19.336
620			100326		19.1427
621			100326		18.9513
622			100326		18.7617
623			100326		18.5741
624			100326		18.3884
625			100326		18.2045
626			100326		18.0225
627			100326		17.8422
628			100326		17.6638
629			100326		17.4872
630			100326		17.3123
631			99940		17.1392
632			99940		16.9678
633			99940		16.7981
634			99940		16.6301
635			99940		16.4638
636			99940		16.2992
637			99940		16.1362
638			99940		15.9748
639			99940		15.8151
640			99940		15.6569
641			99940		15.5004
642			99940		15.3454
643			99940		15.1919
644			99940		15.04
645			99940		14.8896
646			99940		14.7407
647			99940		14.5933
648			99940		14.4473
649			99940		14.3029
650			99940		14.1598
651			99940		14.0182
652			99940		13.8781
653			99940		13.7393
654			99940		13.6019
655			99940		13.4659
656			99940		13.3312
657			99940		13.1979
658			99940		13.0659
659			99940		12.9353
660			99940		12.8059
661			99940		12.6779
662			99940		12.5511
663			99940		12.4256
664			99940		12.3013
665			99940		12.1783
666			99940		12.0565
667			99940		11.9359
668			99940		11.8166
669			99940		11.6984
670			99940		11.5814
671			99940		11.4656
672			99940		11.351
673			99565		11.2375
674			99565		11.1251
675			99565		11.0138
676			99565		10.9037
677			99565		10.7947
678			99284		10.6867
679			99284		10.5798
680			99284		10.474
681			99284		10.3693
682			99284		10.2656
683			99284		10.163
684			99284		10.0613
685			99284		9.96071
686			99284		9.8611
687			99284		9.76249
688			99284		9.66487
689			99284		9.56822
690			99284		9.47254
691			99284		9.37781
692			99284		9.28403
693			99284		9.19119
694			99284		9.09928
695			99284		9.00829
696			99284		8.91821
697			99284		8.82902
698			99284		8.74073
699			99284		8.65333
700			99284		8.56679
701			99284		8.48112
702			99284		8.39631
703			97677		8.31235
704			97110		8.22923
705			97110		8.14693
706			97110		8.06546
707			97110		7.98481
708			97110		7.90496
709			97110		7.82591
710			97110		7.74765
711			97110		7.67018
712			97110		7.59348
713			97110		7.51754
714			97110		7.44237
715			97110		7.36794
716			97110		7.29426
717			97110		7.22132
718			97064		7.14911
719			97064		7.07761
720			97064		7.00684
721			97064		6.93677
722			97064		6.8674
723			96489		6.79873
724			96489		6.73074
725			96489		6.66343
726			96489		6.5968
727			96489		6.53083
728			96489		6.46552
729			96489		6.40087
730			96489		6.33686
731			96489		6.27349
732			96489		6.21076
733			96489		6.14865
734			96489		6.08716
735			96489		6.02629
736			96489		5.96603
737			96489		5.90637
738			96489		5.8473
739			94785		5.78883
740			94785		5.73094
741			94785		5.67363
742			94785		5.6169
743			94785		5.56073
744			94785		5.50512
745			94785		5.45007
746			94785		5.39557
747			94785		5.34161
748			94785		5.2882
749			94676		5.23531
750			94676		5.18296
751			94676		5.13113
752			94676		5.07982
753			94676		5.02902
754			94676		4.97873
755			94676		4.92894
756			94676		4.87965
757			94676		4.83086
758			94676		4.78255
759			94676		4.73472
760			94676		4.68738
761			94676		4.6405
762			94676		4.5941
763			94676		4.54816
764			94676		4.50268
765			94676		4.45765
766			94676		4.41307
767			94676		4.36894
768			94600		4.32525
769			94600		4.282
770			94600		4.23918
771			94600		4.19679
772			94600		4.15482
773			94600		4.11327
774			94600		4.07214
775			94600		4.03142
776			94600		3.9911
777			94600		3.95119
778			94600		3.91168
779			94600		3.87256
780			94600		3.83384
781			94600		3.7955
782			93569		3.75754
783			93569		3.71997
784			93569		3.68277
785			93569		3.64594
786			93569		3.60948
787			93569		3.57339
788			93569		3.53765
789			93569		3.50228
790			93569		3.46725
791			93569		3.43258
792			93569		3.39826
793			93569		3.36427
794			93249		3.33063
795			93249		3.29732
796			93249		3.26435
797			93249		3.23171
798			93249		3.19939
799			93249		3.1674
800			93249		3.13572
801			93249		3.10436
802			93249		3.07332
803			93249		3.04259
804			93249		3.01216
805			93249		2.98204
806			93249		2.95222
807			93249		2.9227
808			93249		2.89347
809			93249		2.86454
810			93249		2.83589
811			93249		2.80753
812			93249		2.77946
813			93021		2.75166
814			93021		2.72415
815			93021		2.6969
816			93021		2.66994
817			93021		2.64324
818			93021		2.6168
819			93021		2.59064
820			92898		2.56473
821			92898		2.53908
822			92898		2.51369
823			92898		2.48855
824			90554		2.46367
825			90554		2.43903
826			90554		2.41464
827			90554		2.3905
828			90554		2.36659
829			90554		2.34292
830			90554		2.31949
831			90554		2.2963
832			90554		2.27334
833			90554		2.2506
834			90554		2.2281
835			90554		2.20582
836			90554		2.18376
837			90554		2.16192
838			90554		2.1403
839			90554		2.1189
840			90554		2.09771
841			89875		2.07673
842			89875		2.05597
843			89875		2.03541
844			89875		2.01505
845			89875		1.9949
846			89875		1.97495
847			98712		1.9552
848			98712		1.93565
849			98712		1.91629
850			100905		1.89713
851			100905		1.87816
852			100905		1.85938
853			100905		1.84078
854			99002		1.82238
855			99002		1.80415
856			99002		1.78611
857			99002		1.76825
858			98027		1.75057
859			97335		1.73306
860			97335		1.71573
861			97335		1.69857
862			97335		1.68159
863			97335		1.66477
864			97335		1.64812
865			97335		1.63164
866			97335		1.61533
867			97335		1.59917
868			97335		1.58318
869			97335		1.56735
870			97335		1.55168
871			97335		1.53616
872			97335		1.5208
873			97335		1.50559
874			96122		1.49053
875			96122		1.47563
876			96122		1.46087
877			95217		1.44626
878			95217		1.4318
879			95217		1.41748
880			95217		1.40331
881			95217		1.38928
882			95217		1.37538
883			95217		1.36163
884			95217		1.34801
885			95217		1.33453
886			94512		1.32119
887			94512		1.30798
888			94512		1.2949
889			94512		1.28195
890			94512		1.26913
891			98629		1.25644
892			98629		1.24387
893			98106		1.23143
894			98106		1.21912
895			98106		1.20693
896			98106		1.19486
897			98106		1.18291
898			98106		1.17108
899			98106		1.15937
900			98106		1.14778
901			98106		1.1363
902			98106		1.12494
903			97881		1.11369
904			97881		1.10255
905			97881		1.09152
906			97106		1.08061
907			97106		1.0698
908			97106		1.0591
909			97106		1.04851
910			97106		1.03803
911			97106		1.02765
912			95360		1.01737
913			95360		1.0072
914			95360		0.997126
915			94427		0.987154
916			94427		0.977283
917			94427		0.96751
918			94427		0.957835
919			94427		0.948256
920			94427		0.938774
921			94427		0.929386
922			94038		0.920092
923			94038		0.910891
924			94038		0.901782
925			93893		0.892765
926			93893		0.883837
927			93893		0.874999
928			93893		0.866249
929			93893		0.857586
930			93893		0.84901
931			93893		0.84052
932			93893		0.832115
933			93893		0.823794
934			93893		0.815556
935			93893		0.8074
936			93893		0.799326
937			93893		0.791333
938			93893		0.78342
939			93893		0.775586
940			93893		0.76783
941			93893		0.760151
942			93893		0.75255
943			93131		0.745024
944			93131		0.737574
945			93131		0.730198
946			93131		0.722896
947			93131		0.715667
948			93131		0.708511
949			93131		0.701426
950			93131		0.694411
951			93131		0.687467
952			93131		0.680593
953			93131		0.673787
954			93131		0.667049
955			93131		0.660378
956			93131		0.653775
957			93131		0.647237
958			94139		0.640765
959			94139		0.634357
960			94139		0.628013
961			94139		0.621733
962			94139		0.615516
963			94139		0.609361
964			94139		0.603267
965			94139		0.597234
966			94139		0.591262
967			94139		0.58535
968			94139		0.579496
969			94139		0.573701
970			94139		0.567964
971			92441		0.562284
972			92441		0.556662
973			92441		0.551095
974			92441		0.545584
975			92441		0.540128
976			92441		0.534727
977			92441		0.52938
978			92441		0.524086
979			92441		0.518845
980			92441		0.513657
981			92441		0.50852
982			92441		0.503435
983			92441		0.4984
984			92441		0.493416
985			92441		0.488482
986			92441		0.483598
987			92441		0.478762
988			92441		0.473974
989			92441		0.469234
990			92441		0.464542
991			92441		0.459896
992			92441		0.455297
993			92441		0.450745
994			92441		0.446237
995			92441		0.441775
996			92441		0.437357
997			92441		0.432983
998			92441		0.428654
999			92441		0.424367
1000			92346		0.420123
1001			92346		0.415922
1002			92346		0.411763
1003			92346		0.407645
1004			92346		0.403569
1005			92346		0.399533
1006			92346		0.395538
1007			92346		0.391582
1008			92346		0.387667
1009			92346		0.38379
1010			92346		0.379952
1011			92346		0.376153
1012			92346		0.372391
1013			92346		0.368667
1014			92346		0.36498
1015			92346		0.361331
1016			92346		0.357717
1017			92346		0.35414
1018			92346		0.350599
1019			92346		0.347093
1020			92346		0.343622
1021			92346		0.340186
1022			92346		0.336784
1023			92346		0.333416
1024			92346		0.330082
1025			92346		0.326781
1026			92346		0.323513
1027			92346		0.320278
1028			92346		0.317075
1029			92346		0.313904
1030			92346		0.310765
1031			92346		0.307658
1032			92346		0.304581
1033			92346		0.301535
1034			92346		0.29852
1035			91988		0.295535
1036			91988		0.29258
1037			90456		0.289654
1038			90456		0.286757
1039			90456		0.28389
1040			90456		0.281051
1041			90456		0.27824
1042			90456		0.275458
1043			90456		0.272703
1044			90456		0.269976
1045			90456		0.267276
1046			90456		0.264604
1047			90456		0.261958
1048			90456		0.259338
1049			90456		0.256745
1050			90456		0.254177
1051			90456		0.251635
1052			90456		0.249119
1053			90456		0.246628
1054			90456		0.244162
1055			90456		0.24172
1056			90456		0.239303
1057			90456		0.23691
1058			90456		0.234541
1059			90456		0.232195
1060			90456		0.229873
1061			90456		0.227575
1062			90456		0.225299
1063			90456		0.223046
1064			90456		0.220815
1065			90456		0.218607
1066			90456		0.216421
1067			90456		0.214257
1068			90456		0.212114
1069			90456		0.209993
1070			90456		0.207893
1071			90456		0.205814
1072			90456		0.203756
1073			90456		0.201719
1074			90456		0.199701
1075			94370		0.197704
1076			94370		0.195727
1077			94370		0.19377
1078			94370		0.191832
1079			94370		0.189914
1080			94370		0.188015
1081			94370		0.186135
1082			94370		0.184273
1083			94370		0.182431
1084			94370		0.180606
1085			94370		0.1788
1086			94370		0.177012
1087			94370		0.175242
1088			94370		0.17349
1089			94370		0.171755
1090			94370		0.170037
1091			94370		0.168337
1092			94370		0.166654
1093			94370		0.164987
1094			94370		0.163337
1095			94370		0.161704
1096			94370		0.160087
1097			94370		0.158486
1098			94370		0.156901
1099			94370		0.155332
1100			94370		0.153779
1101			94370		0.152241
1102			94370		0.150719
1103			94370		0.149211
1104			94370		0.147719
1105			94370		0.146242
1106			94370		0.14478
1107			94370		0.143332
1108			93849		0.141899
1109			93849		0.14048
1110			93849		0.139075
1111			93849		0.137684
1112			93849		0.136307
1113			93849		0.134944
1114			93573		0.133595
1115			93573		0.132259
1116			93573		0.130936
1117			93573		0.129627
1118			93573		0.128331
1119			93573		0.127047
1120			93573		0.125777
1121			93573		0.124519
1122			93573		0.123274
1123			93573		0.122041
1124			93573		0.120821
1125			92020		0.119612
1126			92020		0.118416
1127			92020		0.117232
1128			92020		0.11606
1129			92020		0.114899
1130			92020		0.11375
1131			91259		0.112613
1132			91259		0.111487
1133			91259		0.110372
1134			91259		0.109268
1135			91259		0.108175
1136			91259		0.107094
1137			91259		0.106023
1138			91259		0.104962
1139			91259		0.103913
1140			91259		0.102874
1141			91259		0.101845
1142			91259		0.100826
1143			91259		0.0998182
1144			90572		0.09882
1145			90427		0.0978318
1146			90427		0.0968535
1147			90427		0.095885
1148			90427		0.0949261
1149			90427		0.0939769
1150			90427		0.0930371
1151			90427		0.0921067
1152			90427		0.0911856
1153			90427		0.0902738
1154			90427		0.0893711
1155			90427		0.0884773
1156			90427		0.0875926
1157			90427		0.0867166
1158			90427		0.0858495
1159			90427		0.084991
1160			90427		0.0841411
1161			90100		0.0832997
1162			90100		0.0824667
1163			90100		0.081642
1164			90100		0.0808256
1165			90100		0.0800173
1166			90100		0.0792172
1167			90100		0.078425
1168			90100		0.0776407
1169			90100		0.0768643
1170			90100		0.0760957
1171			90830		0.0753347
1172			90628		0.0745814
1173			90628		0.0738356
1174			90628		0.0730972
1175			90479		0.0723662
1176			90479		0.0716426
1177			90479		0.0709262
1178			90479		0.0702169
1179			89982		0.0695147
1180			89982		0.0688196
1181			89982		0.0681314
1182			89982		0.0674501
1183			89940		0.0667756
1184			89940		0.0661078
1185			89940		0.0654467
1186			89940		0.0647923
1187			89940		0.0641444
1188			89940		0.0635029
1189			89940		0.0628679
1190			89940		0.0622392
1191			89940		0.0616168
1192			89940		0.0610006
1193			89940		0.0603906
1194			89940		0.0597867
1195			89940		0.0591889
1196			89940		0.058597
1197			89940		0.058011
1198			89940		0.0574309
1199			89940		0.0568566
1200			89940		0.056288
1201			89940		0.0557251
1202			89905		0.0551679
1203			89905		0.0546162
1204			89905		0.05407
1205			89905		0.0535293
1206			89905		0.0529941
1207			89905		0.0524641
1208			89905		0.0519395
1209			89905		0.0514201
1210			89905		0.0509059
1211			89905		0.0503968
1212			89905		0.0498929
1213			89905		0.0493939
1214			89905		0.0489
1215			89905		0.048411
1216			89905		0.0479269
1217			89905		0.0474476
1218			89905		0.0469731
1219			89905		0.0465034
1220			89905		0.0460384
1221			89905		0.045578
1222			89905		0.0451222
1223			89905		0.044671
1224			89905		0.0442243
1225			89905		0.043782
1226			89905		0.0433442
1227			89905		0.0429108
1228			89903		0.0424817
1229			89903		0.0420568
1230			89903		0.0416363
1231			89903		0.0412199
1232			89903		0.0408077
1233			89903		0.0403996
1234			89903		0.0399956
1235			89108		0.0395957
1236			89108		0.0391997
1237			89108		0.0388077
1238			89108		0.0384196
1239			89108		0.0380354
1240			89108		0.0376551
1241			89108		0.0372785
1242			89108		0.0369058
1243			89108		0.0365367
1244			89108		0.0361713
1245			89108		0.0358096
1246			89108		0.0354515
1247			89108		0.035097
1248			89108		0.034746
1249			89108		0.0343986
1250			89108		0.0340546
1251			89108		0.033714
1252			89108		0.0333769
1253			89108		0.0330431
1254			89108		0.0327127
1255			89108		0.0323856
1256			89108		0.0320617
1257			88767		0.0317411
1258			88767		0.0314237
1259			88767		0.0311095
1260			88767		0.0307984
1261			88767		0.0304904
1262			88767		0.0301855
1263			88767		0.0298836
1264			88767		0.0295848
1265			88767		0.0292889
1266			88767		0.0289961
1267			88767		0.0287061
1268			88767		0.028419
1269			88767		0.0281348
1270			88767		0.0278535
1271			88767		0.027575
1272			88767		0.0272992
1273			88767		0.0270262
1274			88767		0.026756
1275			88767		0.0264884
1276			88767		0.0262235
1277			88767		0.0259613
1278			88767		0.0257017
1279			88767		0.0254446
1280			88767		0.0251902
1281			88767		0.0249383
1282			88767		0.0246889
1283			88767		0.024442
1284			88638		0.0241976
1285			88638		0.0239556
1286			88638		0.0237161
1287			88638		0.0234789
1288			88638		0.0232441
1289			88638		0.0230117
1290			88638		0.0227816
1291			88638		0.0225537
1292			88638		0.0223282
1293			88638		0.0221049
1294			88638		0.0218839
1295			88638		0.021665
1296			88638		0.0214484
1297			88638		0.0212339
1298			88638		0.0210216
1299			88638		0.0208113
1300			88638		0.0206032
1301			87350		0.0203972
1302			87350		0.0201932
1303			87350		0.0199913
1304			87350		0.0197914
1305			87350		0.0195935
1306			87350		0.0193975
1307			87350		0.0192036
1308			87350		0.0190115
1309			87350		0.0188214
1310			87350		0.0186332
1311			87350		0.0184469
1312			87350		0.0182624
1313			87350		0.0180798
1314			87350		0.017899
1315			87350		0.01772
1316			87350		0.0175428
1317			87350		0.0173674
1318			87350		0.0171937
1319			87350		0.0170217
1320			87347		0.0168515
1321			87347		0.016683
1322			87347		0.0165162
1323			87347		0.016351
1324			87347		0.0161875
1325			86131		0.0160256
1326			86131		0.0158654
1327			86131		0.0157067
1328			84804		0.0155497
1329			84804		0.0153942
1330			84804		0.0152402
1331			84804		0.0150878
1332			84804		0.0149369
1333			84804		0.0147876
1334			84804		0.0146397
1335			84804		0.0144933
1336			84804		0.0143484
1337			84804		0.0142049
1338			84804		0.0140628
1339			83426		0.0139222
1340			83426		0.013783
1341			83197		0.0136452
1342			83197		0.0135087
1343			83197		0.0133736
1344			83197		0.0132399
1345			83197		0.0131075
1346			83197		0.0129764
1347			83197		0.0128466
1348			83197		0.0127182
